173,1DM MULT +2.25 MEDIUM (8.4) LEN CON DES,JOHNSON & JOHNSON,151675140100000560,1,3903360,NA,15/12/2020,MANAUS,AM
174,1DM MULT -1.75 HIGH (8.4) LEN CON DES,JOHNSON & JOHNSON,151514140200000542,1,3903360,NA,15/12/2020,MANAUS,AM
175,1DM MULT -1.75 HIGH (8.4) LEN CON DES,JOHNSON & JOHNSON,151514140300000138,1,3903360,NA,15/12/2020,MANAUS,AM
176,1DM MULT -1.75 HIGH (8.4) LEN CON DES,JOHNSON & JOHNSON,151514140300000469,1,3903360,NA,15/12/2020,MANAUS,AM
177,1DM MULT -1.75 HIGH (8.4) LEN CON DES,JOHNSON & JOHNSON,151514140200000443,1,3903360,NA,15/12/2020,MANAUS,AM
178,1DM MULT -2.00 HIGH (8.4) LEN CON DES,JOHNSON & JOHNSON,J001Z9C08Q,1,3824045,NA,10/08/2020,RIO DE JANEIRO,RJ
179,1DM MULT -2.00 HIGH (8.4) LEN CON DES,JOHNSON & JOHNSON,150927140300000022,1,3824045,NA,10/08/2020,RIO DE JANEIRO,RJ
180,1DM MULT -3.75 MEDIUM (8.4) LEN CON DES,JOHNSON & JOHNSON,150914140300000468,1,3824045,NA,10/08/2020,RIO DE JANEIRO,RJ
181,1DM MULT -3.75 MEDIUM (8.4) LEN CON DES,JOHNSON & JOHNSON,150914140300000497,1,3824045,NA,10/08/2020,RIO DE JANEIRO,RJ
182,1DM MULT -4.25 HIGH (8.4) LEN CON DES,JOHNSON & JOHNSON,603875010300000472,1,3903360,NA,15/12/2020,MANAUS,AM
183,1DM MULT -4.25 HIGH (8.4) LEN CON DES,JOHNSON & JOHNSON,603607010200000479,1,3903360,NA,15/12/2020,MANAUS,AM
184,1DM MULT -4.25 HIGH (8.4) LEN CON DES,JOHNSON & JOHNSON,603607010200000500,1,3903358,NA,15/12/2020,MANAUS,AM
185,1DM MULT -4.25 HIGH (8.4) LEN CON DES,JOHNSON & JOHNSON,603766010100000540,1,3903358,NA,15/12/2020,MANAUS,AM
186,1DM MULT -4.50 MEDIUM (8.4) LEN CON DES,JOHNSON & JOHNSON,180192160100000548,1,3637393,NA,13/01/2020,SÃO PAULO,SP
187,1DM MULT -4.50 MEDIUM (8.4) LEN CON DES,JOHNSON & JOHNSON,180192160100000548,1,3637393,NA,13/01/2020,SÃO PAULO,SP
188,1DM MULT -5.00 MEDIUM (8.4) LEN CON DES,JOHNSON & JOHNSON,602895010300000086,1,3637393,NA,13/01/2020,SÃO PAULO,SP
189,1DM MULT -5.00 MEDIUM (8.4) LEN CON DES,JOHNSON & JOHNSON,602895010300000086,1,3637393,NA,13/01/2020,SÃO PAULO,SP
190,1DMA +1.25-0.75/160 (8.5) DIAG LENTE,JOHNSON & JOHNSON,B00K432,1,3684858,NA,19/02/2020,SÃO PAULO,SP
191,1DMA +1.25-0.75/160 (8.5) DIAG LENTE,JOHNSON & JOHNSON,B00K432,1,3684858,NA,19/02/2020,SÃO PAULO,SP
192,1DMA +1.50-0.75/160 (8.5) DIAG LENTE,JOHNSON & JOHNSON,J0021Q5,2,3684858,NA,19/02/2020,SÃO PAULO,SP
193,1DMA +1.50-0.75/160 (8.5) DIAG LENTE,JOHNSON & JOHNSON,J0021Q5,2,3684858,NA,19/02/2020,SÃO PAULO,SP
194,1DMA +1.50-1.25/90 (8.5) DIAG LENTE,JOHNSON & JOHNSON,B00PN0H,1,3925242,039-07757/2020,01/12/2020,RIO DE JANEIRO,RJ
195,1DMA +1.75-0.75/160 (8.5) DIAG LENTE,JOHNSON & JOHNSON,J001WS1,1,3684858,NA,19/02/2020,SÃO PAULO,SP
196,1DMA +1.75-0.75/160 (8.5) DIAG LENTE,JOHNSON & JOHNSON,J001WS1,1,3684858,NA,19/02/2020,SÃO PAULO,SP
197,1DMA +2.00-0.75/90 (8.5) DIAG LENTE,JOHNSON & JOHNSON,B00NX25,1,3925242,039-07757/2020,01/12/2020,RIO DE JANEIRO,RJ
198,1DMA +2.25-0.75/160 (8.5) LENTE CON,JOHNSON & JOHNSON,B00RZ8002R,1,3824045,NA,10/08/2020,RIO DE JANEIRO,RJ
199,1DMA +2.25-0.75/160 (8.5) LENTE CON,JOHNSON & JOHNSON,B00RZ8002X,1,3824045,NA,10/08/2020,RIO DE JANEIRO,RJ
200,1DMA +2.25-0.75/90 (8.5) DIAG LENTE,JOHNSON & JOHNSON,B00MHQH,1,3684859,NA,19/02/2020,SÃO PAULO,SP
201,1DMA +2.25-0.75/90 (8.5) DIAG LENTE,JOHNSON & JOHNSON,B00MXG1,1,3684859,NA,19/02/2020,SÃO PAULO,SP
202,1DMA +2.25-0.75/90 (8.5) DIAG LENTE,JOHNSON & JOHNSON,B00MHQH,1,3684859,NA,19/02/2020,SÃO PAULO,SP
203,1DMA +2.25-0.75/90 (8.5) DIAG LENTE,JOHNSON & JOHNSON,B00MXG1,1,3684859,NA,19/02/2020,SÃO PAULO,SP
204,1DMA +2.50-0.75/90 (8.5) DIAG LENTE,JOHNSON & JOHNSON,B00L003,2,3684859,NA,19/02/2020,SÃO PAULO,SP
205,1DMA +2.50-0.75/90 (8.5) DIAG LENTE,JOHNSON & JOHNSON,B00L003,2,3684859,NA,19/02/2020,SÃO PAULO,SP
206,1DMA +3.75 -0.75/100 (8.5) DIAG LENTE,JOHNSON & JOHNSON,B00NS3H,1,3925242,039-07757/2020,01/12/2020,RIO DE JANEIRO,RJ
207,1DMA +3.75 -0.75/80 (8.5) DIAG LENTE,JOHNSON & JOHNSON,B00NS3K,1,3925242,039-07757/2020,01/12/2020,RIO DE JANEIRO,RJ
208,1DMA +4.00-1.75/180 (8.5) LENTE CON,JOHNSON & JOHNSON,B00T4VB0FF,1,3928650,NA,15/12/2020,SÃO PAULO,SP
209,1DMA -0.75-0.75/180 (8.5) LENTE CON,JOHNSON & JOHNSON,313762010100000217,1,3925365,039-07757/2020,01/12/2020,RIO DE JANEIRO,RJ
210,1DMA -0.75-1.25/100 (8.5) DIAG LENTE,JOHNSON & JOHNSON,B00NGBF,1,3811087,189/2020,28/07/2020,OSASCO,SP
211,1DMA -0.75-1.25/20 (8.5) LENTE CON,JOHNSON & JOHNSON,181974160100000306,1,3925365,039-07757/2020,01/12/2020,RIO DE JANEIRO,RJ
212,1DMA -2.50-0.75/170 (8.5) DIAG LENTE,JOHNSON & JOHNSON,1811681603,1,3925242,039-07757/2020,01/12/2020,RIO DE JANEIRO,RJ
213,1DMA -2.50-1.25/10 (8.5) DIAG LENTE,JOHNSON & JOHNSON,6512600101,1,3925242,039-07757/2020,01/12/2020,RIO DE JANEIRO,RJ
214,1DMA -3.50 -0.75/50 (8.5) LENTE CON,JOHNSON & JOHNSON,B00P80009C,1,3740883,20-03452,08/04/2020,SALVADOR,BA
215,1DMA -4.00-1.25/160 (8.5) DIAG LENTE,JOHNSON & JOHNSON,B00SPQF,1,3736028,NA,01/07/2020,MAUA,SP
216,1DMA -4.00-1.25/160 (8.5) DIAG LENTE,JOHNSON & JOHNSON,B00SPQF,1,3736028,NA,01/07/2020,MAUA,SP
217,1DMA -4.00-1.25/180 (8.5) DIAG LENTE,JOHNSON & JOHNSON,6429300110,1,3734658,NA,01/07/2020,MAUA,SP
218,1DMA -4.00-1.25/180 (8.5) DIAG LENTE,JOHNSON & JOHNSON,6429300110,1,3734658,NA,01/07/2020,MAUA,SP
219,1DMA -7.00-1.75/160 (8.5) DIAG LENTE,JOHNSON & JOHNSON,B00SFC6,2,3804411,NA,11/08/2020,SÃO PAULO,SP
220,1DMA -7.00-1.75/160 (8.5) LENTE CON,JOHNSON & JOHNSON,B00SFC60CN,1,3804409,NA,11/08/2020,SÃO PAULO,SP
221,1DMA -8.50-1.25/10 (8.5) DIAG LENTE,JOHNSON & JOHNSON,2013241401,2,3804411,NA,11/08/2020,SÃO PAULO,SP
222,1DMA -8.50-1.25/10 (8.5) LENTE CON,JOHNSON & JOHNSON,201012140100000218,1,3804409,NA,11/08/2020,SÃO PAULO,SP
"",,,,Quantidade Roubada/,,,,
Ordem,Produto*,Empresa*,No de Série/ Lote*,No Nota Fiscal*,No Boletim de Ocorrência*,Data do roubo ou extravio*,Cidade,UF
"",,,,Furtada/ Extraviada*,,,,
223,1DMA -8.50-1.25/10 (8.5) LENTE CON,JOHNSON & JOHNSON,B00T1GW13J,1 3804409,NA,11/08/2020,SÃO PAULO,SP
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
224,30 Pack Desiccant Kit,SPProdutos para Laboratório Ltda,DM090119-BC23,1 165261,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,
"",,JJGC INDUSTRIA E COMERCIO DE MATERIAIS,,,,,,
225,"5 X 0,15 ML STRAUMANN EMDOGAIN",DFDENTARIOS S.A,WG840,1 000039439,103.463/2020-1,27/02/2020,BRASÍLIA,
"",,JJGC INDUSTRIA E COMERCIO DE MATERIAIS,,,,,,
226,"A MODULE, GROMMET TRAY, 3 SMALL 3 LARGE",DFDENTARIOS S.A,198693,1 000049591,103.463/2020-1,04/08/2020,BRASÍLIA,
"",,JJGC INDUSTRIA E COMERCIO DE MATERIAIS,,,,,,
227,"A MODULE, IMPLANT DEPTH GAUGE TRAY",DFDENTARIOS S.A,202956,1 000049591,103.463/2020-1,04/08/2020,BRASÍLIA,
"",,JJGC INDUSTRIA E COMERCIO DE MATERIAIS,,,,,,
228,"A MODULE, RATCHET TRAY",DFDENTARIOS S.A,199590,1 000049591,103.463/2020-1,04/08/2020,BRASÍLIA,
"",A4SMSG - avental cirurgico sms  tam: G azul,,,,,,,
229,,Lifetex indústrias e comércio LTDA,10289851,50 unidades Série 002 - no 0192584,005853/1918-2020,23/06/2020,Rio de Janeiro,RJ
"",40GR,,,,,,,
"",A4SMSG - avental cirurgico sms  tam: G azul,,,,,,,
230,,Lifetex indústrias e comércio LTDA,10289008,50 unidades Série 002 - no 0192584,005853/1918-2020,23/06/2020,Rio de Janeiro,RJ
"",40GR,,,,,,,
"",A4SMSG - avental cirurgico sms  tam: G azul,,,,,,,
231,,Lifetex indústrias e comércio LTDA,10289918,25 unidades Série 002 - no 0192584,005853/1918-2020,23/06/2020,Rio de Janeiro,RJ
"",40GR,,,,,,,
"",A4SMSG-avental cirurgico sms  tam: G azul,,,,,,,
232,,Lifetex indústrias e comércio LTDA,10290053,225 unidades Série 002 - no 0192584,005853/1918-2020,23/06/2020,Rio de Janeiro,RJ
"",40GR,,,,,,,
"",A4SMSGG - avental cirurgico sms  tam: GG azul,,,,,,,
233,,Lifetex indústrias e comércio LTDA,10290421,50 unidades Série 002 - no 0192621,005853/1918-2020,23/06/2020,Rio de Janeiro,RJ
"",40GR,,,,,,,
234,AA0SA45 - ALGODÃO 0 S/AG 15X45CM,BIOLINE FIOS CIRÚRGICOS LTDA,2019002410,24 ENVELOPES 92653,n°535/2020,08/07/2020,GUARUJA,SP
"",,,,,,,"RODOVIA WASHINGTON  LUIZ, 0 BAIRRO: XERÉM",
235,"AA303MR25 - ALGOD 3-0 VAG1//2 CIL 2,5 -3X45CM",BIOLINE FIOS CIRÚRGICOS LTDA,2019002432,48 ENV 94300,n° 918-00195/2020,13/08/2020,RJMUNICIPIO: DUQUE DE CAXIAS - RJ,
236,Abaixador de língua c/100,Estilo Artefato de Madeira,33619A771,1 167290,-,23/09/2020,São Paulo,SP
"",,,,,,,"RODOVIA WASHINGTON  LUIZ, 0 BAIRRO: XERÉM",
237,"ABS0CR30G - ABS PGA 0 AG3/8 CIL 3,0-70CM",BIOLINE FIOS CIRÚRGICOS LTDA,2019003922,180 ENVELOPES 94321,n°918-00195/2020,13/08/2020,RJMUNICIPIO: DUQUE DE CAXIAS - RJ,
238,"ABS0MR40L - ABSPGA 0 AG1/2 CIL4,0-1,5 M-LAC",BIOLINE FIOS CIRÚRGICOS LTDA,2020001997,36 ENVELOPES 92653,n°535/2020,08/07/2020,GUARUJA,SP
"",ABS1MR48ER - ABS PGA 1 AG 1/2 CIL 4.8 - 90,,,,,,,
239,,BIOLINE FIOS CIRURGICOS LTDA,2019003263,72 ENVELOPES 83604,-,20/12/2019,SÃO PAULO,SP
"",CM,,,,,,,
240,"ABS20MR40R - ABS PGA 2-0 AG1/2 CIL4,0-70CM",BIOLINE FIOS CIRÚRGICOS LTDA,2020001702,36 ENVELOPES 92653,n°535/2020,08/07/2020,GUARUJA,SP
241,"ABS30MR20G - ABS PGA 3-0 AG1/2 CIL2,0-70CM",BIOLINE FIOS CIRÚRGICOS LTDA,2020001604,36 ENVELOPES 92653,n°535/2020,08/07/2020,GUARUJA,SP
"",,,,,,,"RODOVIA WASHINGTON  LUIZ, 0 BAIRRO: XERÉM",
242,"ABS502YE80 - ABS PGA 5-0 2AG1/4 ESP8,0-45CM",BIOLINE FIOS CIRÚRGICOS LTDA,2020000146,24 ENVELOPES 94321,n°918-00195/2021,13/08/2020,MUNICIPIO: DUQUE DE CAXIAS - RJ,RJ
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
243,"ACCESS (R) BR MONITOR, 2X50 DET",,921820,4 164936,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
244,Access 25 OH Vit D for use on Access 2x50 DET,,921753,10 164936,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
245,Access 25 OH Vit D for use on DxI 2x50 DET,,921699,10 164936,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
246,Access 25 OH Vit D for use on DxI 2x50 DET,,921754,650 165232,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
247,Access 25 OH Vit D for use on DxI 2x50 DET,,921699,60 165238,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
248,Access 25-OH Vitamin D for use on Access Cals,,922139,8 164936,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
249,Access 25-OH Vitamin D for use on DxI Cals,,921701,1 164936,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
250,Access 25-OH Vitamin D for use on DxI Cals,,921701,7 165232,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
251,Access 25-OH Vitamin D for use on DxI Cals,,921701,1 165238,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
252,Access 25-OH Vitamin D for use on DxI Cals,,922138,9 165277,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
253,ACCESS AFP 2 X 50 DET,,921755,4 164936,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
254,ACCESS AFP 2 X 50 DET,,921755,49 165257,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
255,ACCESS AFP CALS S0-S6,,921589,4 164936,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
256,ACCESS AFP CALS S0-S6,,921589,5 165257,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
257,ACCESS B12 2 X 50 DET,,921830,68 164936,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
258,ACCESS B12 2 X 50 DET,,921830,13 165238,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
259,ACCESS B12 2 X 50 DET,,921830,373 165257,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
260,ACCESS B12 CALS,,921833,5 164936,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
261,ACCESS B12 CALS,,921833,1 165238,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
262,ACCESS B12 CALS,,921833,6 165257,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
263,ACCESS CEA 2X50 TESTS,,995088,10 164936,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
264,ACCESS CEA CALIBRATORS,,995012,1 164936,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
265,ACCESS CK-MB CALS S0-S5,,922313,2 164936,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
266,ACCESS CK-MB REAGENT KIT(2X50 TEST,,921957,18 164936,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
267,ACCESS CK-MB REAGENT KIT(2X50 TEST,,921957,3 165257,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
268,ACCESS CORTISOL 2X50 DET,,921494,5 164936,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
269,ACCESS CORTISOL 2X50 DET,,921494,8 165238,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
270,ACCESS CORTISOL 2X50 DET,,921751,116 165257,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
271,ACCESS CORTISOL CALS S0-S5,,921590,6 165257,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
272,ACCESS DHEA-S 2X50 DET.,,921954,7 164936,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
273,ACCESS DHEA-S 2X50 DET.,,921954,6 165238,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
274,ACCESS DHEA-S 2X50 DET.,,921954,69 165257,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
275,"ACCESS DHEA-S CALS, S0-S5",,921861,3 164936,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
276,"ACCESS DHEA-S CALS, S0-S5",,921861,5 165257,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
277,ACCESS FERRITIN 2 X 50 DET,,921933,65 164936,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
278,ACCESS FERRITIN 2 X 50 DET,,921933,27 165238,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
279,ACCESS FERRITIN 2 X 50 DET,,921933,510 165257,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
280,ACCESS FERRITIN CALS,,921764,1 165238,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
281,ACCESS FERRITIN CALS,,921764,2 165257,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
282,Access Folate 2x50 Determination,,921618,15 164936,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
283,Access Folate 2x50 Determination,,921618,6 165238,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,
284,Access Folate 2x50 Determination,,921618,141 165257,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,
"",,,,Quantidade Roubada/,,,,,
Ordem,Produto*,Empresa*,No de Série/ Lote*,,No Nota Fiscal*,No Boletim de Ocorrência*,Data do roubo ou extravio*,Cidade,UF
"",,,,Furtada/ Extraviada*,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,,
285,Access Folate Calibrator S0-S5,,922416,4,165277,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,,
286,ACCESS FREE T4 CALS S0-S5,,921572,3,164936,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,,
287,ACCESS FREE T4 CALS S0-S5,,921572,6,165232,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,,
288,"ACCESS FREE T4, 2X50 DET",,921843,105,164936,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,,
289,"ACCESS FREE T4, 2X50 DET",,921843,52,165238,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,,
290,"ACCESS FREE T4, 2X50 DET",,921843,1537,165257,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,,
291,ACCESS FSH CALIBRATORS,,921599,5,165257,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,,
"","ACCESS FT3 ASSAY, 2 X 50 DET ACCESS",Beckman Coulter do Brasil Comércio e Importação de,,,,,,,
292,,,921710,5,164936,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",IMPROVED FT3 ASSAY,Produtos para Laboratório Ltda,,,,,,,
"","ACCESS FT3 ASSAY, 2 X 50 DET ACCESS",Beckman Coulter do Brasil Comércio e Importação de,,,,,,,
293,,,921710,4,165238,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",IMPROVED FT3 ASSAY,Produtos para Laboratório Ltda,,,,,,,
"","ACCESS FT3 ASSAY, 2 X 50 DET ACCESS",Beckman Coulter do Brasil Comércio e Importação de,,,,,,,
294,,,921710,101,165257,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",IMPROVED FT3 ASSAY,Produtos para Laboratório Ltda,,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,,
295,ACCESS FT3 CALS S0-S5,,989970,1,165238,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,,
296,ACCESS GI MONITOR 2X50 DET,,921654,10,164936,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,,
297,ACCESS GI MONITOR CALS S0-55,,921646,1,164936,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,,
298,Access HBS AG Calibrator Kit,,992362,2,164936,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,,
299,ACCESS HFSH 2 X 50 DET,,921788,20,164936,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
"",,Produtos para Laboratório Ltda,,,,,,,
"",,Beckman Coulter do Brasil Comércio e Importação de,,,,,,,
300,ACCESS HFSH 2 X 50 DET,,921788,15,165238,1106/2020,16/10/2020,Rodovia BR116 - Barnabes - Juquitiba,SP
